ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac,MAC_ruppia,MAG_ulva_a_ben,dummy
25750,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25751,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25752,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25753,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25754,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25755,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25756,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25757,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25758,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25759,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25760,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25761,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25762,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25763,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25764,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25765,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25766,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25767,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25768,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25769,0.0034,0.0002,0.9964,31.0220,0.0002,1529.2480,1206.3170,0.0000
25770,0.0022,0.0000,0.9977,31.2130,0.0001,1529.6045,1190.8862,0.0000
25771,0.0037,0.0002,0.9961,30.9785,0.0002,1529.1668,1209.8294,0.0000
25772,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25773,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25774,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25775,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25776,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25777,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25778,0.0035,0.0002,0.9963,31.0065,0.0002,1529.2189,1207.5729,0.0000
25779,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25780,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25781,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25782,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25783,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25784,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25785,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25786,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25787,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25788,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25789,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25790,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25791,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25792,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25793,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25794,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25795,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25796,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25797,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25798,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25799,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25800,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25801,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25802,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25803,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25804,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25805,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25806,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25807,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25808,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25809,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25810,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25811,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25812,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25813,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25814,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25815,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25816,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25817,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25818,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25819,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25820,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25821,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25822,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25823,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25824,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25825,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25826,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25827,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25828,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25829,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25830,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25831,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25832,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25833,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25834,0.6390,0.0726,0.2885,41.6667,0.0383,412.4686,176.2043,0.0038
25835,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25836,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25837,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25838,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25839,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25840,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25841,0.7611,0.0865,0.1525,41.6667,0.0457,203.5199,86.9426,0.0046
25842,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25843,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25844,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25845,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25846,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25847,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25848,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25849,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25850,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25851,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25852,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25853,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25854,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25855,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25856,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25857,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25858,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25859,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25860,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25861,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25862,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25863,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25864,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25865,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25866,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25867,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25868,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25869,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25870,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25871,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25872,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25873,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25874,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25875,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25876,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25877,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25878,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25879,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25880,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25881,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25882,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25883,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25884,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25885,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25886,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25887,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25888,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25889,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25890,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25891,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25892,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25893,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25894,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25895,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25896,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25897,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25898,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25899,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25900,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25901,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25902,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25903,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25904,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25905,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25906,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25907,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25908,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25909,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25910,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25911,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25912,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25913,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25914,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25915,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25916,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25917,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25918,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25919,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25920,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25921,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25922,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25923,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25924,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25925,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25926,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25927,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25928,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25929,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25930,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25931,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25932,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25933,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25934,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25935,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25936,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25937,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25938,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25939,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25940,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25941,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25942,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25943,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25944,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25945,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25946,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25947,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25948,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25949,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25950,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25951,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25952,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25953,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25954,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25955,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25956,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25957,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25958,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25959,0.4935,0.0560,0.4505,41.6667,0.0296,661.4510,282.5682,0.0030
25960,0.1959,0.0221,0.7820,41.6667,0.0118,1170.8005,500.1595,0.0012
25961,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25962,0.5263,0.0597,0.4140,41.6667,0.0316,605.3957,258.6217,0.0032
25963,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25964,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25965,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25966,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25967,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25968,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25969,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25970,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
25971,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
25972,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25973,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25974,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25975,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25976,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25977,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25978,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25979,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25980,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25981,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25982,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25983,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25984,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25985,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25986,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25987,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25988,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25989,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25990,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25991,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25992,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25993,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25994,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25995,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25996,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25997,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25998,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
25999,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26000,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26001,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26002,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26003,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26004,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26005,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26006,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26007,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26008,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26009,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26010,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26011,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26012,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26013,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26014,0.3070,0.0347,0.6582,34.8690,0.0184,998.2336,775.1987,0.0018
26015,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26016,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26017,0.0826,0.0092,0.9082,32.2060,0.0050,1389.2867,1078.8789,0.0005
26018,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26019,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26020,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26021,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26022,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26023,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26024,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26025,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26026,0.1096,0.0123,0.8781,32.5268,0.0066,1342.1760,1042.2942,0.0007
26027,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26028,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26029,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26030,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26031,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26032,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26033,0.5381,0.0611,0.4009,37.6098,0.0323,595.7471,462.6396,0.0032
26034,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26035,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26036,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26037,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26038,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26039,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26040,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26041,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26042,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26043,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26044,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26045,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26046,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26047,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26048,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26049,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26050,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26051,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26052,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26053,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26054,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26055,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26056,0.0020,0.0000,0.9980,31.2500,0.0001,1529.6735,1187.8992,0.0000
26057,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
26058,0.8800,0.1000,0.0200,41.6667,0.0528,0.0000,0.0000,0.0053
26059,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
26060,0.0020,0.0000,0.9980,41.6667,0.0001,1502.6295,641.9150,0.0000
